.pl 16959
CisloVydejky;DatumVydeje;CisloOdberatele;NazevOdberatele;CisloKarty;NazevZbozi;MernaJednotka;Rabat;ProdCena;SazbaD;VKart;Vydano;Zisk
--DATA--
00141$;737808$;03906$;Krajská nemocnice Liberec   2141PIO$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;1$;20.39
00141$;737808$;03906$;Krajská nemocnice Liberec   2141PIO$;3089$;Návlek na obuv jednorázový 100ks nový$;bal$;-2.00$;72.51$;21$;20$;1$;22.16
00141$;737808$;03906$;Krajská nemocnice Liberec   2141PIO$;4788$;WC èistiè HIT 750ml Industrial$;ks$;-2.00$;17.47$;21$;12$;2$;12.50
00141$;737808$;03906$;Krajská nemocnice Liberec   2141PIO$;4809$;Nádobí Jar 450ml Teatree sensitive$;ks$;-2.00$;23.84$;21$;21$;5$;30.95
00142$;737808$;03907$;Krajská nemocnice Liberec   2151$;0180$;Motouz POP  250g  1200 m/kg$;ks$;-2.00$;35.88$;21$;8$;4$;31.52
00142$;737808$;03907$;Krajská nemocnice Liberec   2151$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;4$;23.76
00142$;737808$;03907$;Krajská nemocnice Liberec   2151$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;1$;20.39
00142$;737808$;03907$;Krajská nemocnice Liberec   2151$;1761$;Souprava smetáèek+lopatka 5220 EKO s gum$;ks$;-2.00$;38.11$;21$;24$;1$;5.48
00142$;737808$;03907$;Krajská nemocnice Liberec   2151$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;-2.00$;2.85$;21$;0$;10$;14.10
00142$;737808$;03907$;Krajská nemocnice Liberec   2151$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;6$;88.02
00142$;737808$;03907$;Krajská nemocnice Liberec   2151$;4788$;WC èistiè HIT 750ml Industrial$;ks$;-2.00$;17.47$;21$;12$;6$;37.50
00143$;737808$;02122$;Krajská nemocnice Liberec 2152 TURN$;1054$;Osvìžovaè spray Wind 300ml Jap.zahrada$;ks$;-2.00$;21.11$;21$;24$;2$;15.82
00143$;737808$;02122$;Krajská nemocnice Liberec 2152 TURN$;2521$;Koš PVC 12L kulatý dìrovaný èerven.31x29$;ks$;-2.00$;39.81$;21$;24$;2$;19.82
00143$;737808$;02122$;Krajská nemocnice Liberec 2152 TURN$;1416$;Osvìžovaè spray Wind 300ml Citrus$;ks$;-2.00$;21.11$;21$;24$;2$;15.82
00143$;737808$;02122$;Krajská nemocnice Liberec 2152 TURN$;2984$;Fixinela 500ml$;ks$;-2.00$;28.21$;21$;21$;2$;20.04
00143$;737808$;02122$;Krajská nemocnice Liberec 2152 TURN$;5169$;Ždímaè k uklidovému vozíku plastový SPL$;ks$;-2.00$;670.10$;21$;0$;1$;176.92
00143$;737808$;02122$;Krajská nemocnice Liberec 2152 TURN$;5846$;Osvìžovaè spray Wind 300ml Oceán$;ks$;-2.00$;21.11$;21$;24$;2$;15.82
00144$;737808$;03908$;Krajská nemocnice Liberec   2162$;0955$;Písek tekutý REAL 600g jemný bílý/fialov$;ks$;-2.00$;31.54$;21$;20$;1$;11.40
00144$;737808$;03908$;Krajská nemocnice Liberec   2162$;2365$;Tekuté mýdlo 500ml Clear Body Oceán$;Ks$;-2.00$;20.28$;21$;12$;2$;8.76
00144$;737808$;03908$;Krajská nemocnice Liberec   2162$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;-2.00$;2.85$;21$;0$;10$;14.10
00144$;737808$;03908$;Krajská nemocnice Liberec   2162$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;1$;14.67
00144$;737808$;03908$;Krajská nemocnice Liberec   2162$;4809$;Nádobí Jar 450ml Teatree sensitive$;ks$;-2.00$;23.84$;21$;21$;1$;6.19
00145$;737808$;03910$;Krajská nemocnice Liberec   2182$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;5$;29.70
00145$;737808$;03910$;Krajská nemocnice Liberec   2182$;0955$;Písek tekutý REAL 600g jemný bílý/fialov$;ks$;-2.00$;31.54$;21$;20$;1$;11.40
00145$;737808$;03910$;Krajská nemocnice Liberec   2182$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;-2.00$;2.85$;21$;0$;10$;14.10
00145$;737808$;03910$;Krajská nemocnice Liberec   2182$;2971$;Písek AVA na nádobí 550g PE$;ks$;-2.00$;24.11$;21$;12$;2$;11.26
00145$;737808$;03910$;Krajská nemocnice Liberec   2182$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;15$;220.05
00145$;737808$;03910$;Krajská nemocnice Liberec   2182$;4788$;WC èistiè HIT 750ml Industrial$;ks$;-2.00$;17.47$;21$;12$;5$;31.25
00145$;737808$;03910$;Krajská nemocnice Liberec   2182$;5757$;Koupelny Krystal 750ml MR$;ks$;-2.00$;37.85$;21$;18$;5$;44.40
00145$;737808$;03910$;Krajská nemocnice Liberec   2182$;5846$;Osvìžovaè spray Wind 300ml Oceán$;ks$;-2.00$;21.11$;21$;24$;3$;23.73
00146$;737808$;03911$;Krajská nemocnice Liberec   2211$;0180$;Motouz POP  250g  1200 m/kg$;ks$;-2.00$;35.88$;21$;8$;1$;7.88
00146$;737808$;03911$;Krajská nemocnice Liberec   2211$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;7$;41.58
00146$;737808$;03911$;Krajská nemocnice Liberec   2211$;0532$;Savo  1,2l original obyè$;ks$;-2.00$;30.46$;21$;6$;3$;21.21
00146$;737808$;03911$;Krajská nemocnice Liberec   2211$;1054$;Osvìžovaè spray Wind 300ml Jap.zahrada$;ks$;-2.00$;21.11$;21$;24$;3$;23.73
00146$;737808$;03911$;Krajská nemocnice Liberec   2211$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;1$;20.39
00146$;737808$;03911$;Krajská nemocnice Liberec   2211$;1416$;Osvìžovaè spray Wind 300ml Citrus$;ks$;-2.00$;21.11$;21$;24$;2$;15.82
00146$;737808$;03911$;Krajská nemocnice Liberec   2211$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;2$;29.34
00146$;737808$;03911$;Krajská nemocnice Liberec   2211$;5757$;Koupelny Krystal 750ml MR$;ks$;-2.00$;37.85$;21$;18$;2$;17.76
00146$;737808$;03911$;Krajská nemocnice Liberec   2211$;5783$;Milit myèka èistiè 250ml$;ks$;-2.00$;46.50$;21$;14$;1$;14.58
00147$;737808$;03917$;Krajská nemocnice Liberec   2272$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;2$;11.88
00147$;737808$;03917$;Krajská nemocnice Liberec   2272$;0990$;Houbièka nádobí s dráž MAXI 10x15x5c žlu$;ks$;-2.00$;13.50$;21$;0$;1$;4.51
00147$;737808$;03917$;Krajská nemocnice Liberec   2272$;2971$;Písek AVA na nádobí 550g PE$;ks$;-2.00$;24.11$;21$;12$;5$;28.15
00147$;737808$;03917$;Krajská nemocnice Liberec   2272$;2984$;Fixinela 500ml$;ks$;-2.00$;28.21$;21$;21$;2$;20.04
00147$;737808$;03917$;Krajská nemocnice Liberec   2272$;4809$;Nádobí Jar 450ml Teatree sensitive$;ks$;-2.00$;23.84$;21$;21$;2$;12.38
00148$;737808$;03918$;Krajská nemocnice Liberec   2274$;4132$;Vlhèené dìtské ubrousky Linteo 72ks$;ks$;-2.00$;17.01$;21$;24$;2$;6.22
00149$;737808$;03930$;Krajská nemocnice Liberec   2275$;1141$;Kartáè na prádlo PE 3603 16x5x4cm$;ks$;-2.00$;24.88$;21$;20$;2$;6.94
00150$;737808$;03924$;Krajská nemocnice Liberec   2276$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;2$;11.88
00151$;737808$;03919$;Krajská nemocnice Liberec   2312$;0288$;Prášek Eltra 6kg$;ks$;-2.00$;693.11$;21$;0$;1$;74.31
00151$;737808$;03919$;Krajská nemocnice Liberec   2312$;0288$;Prášek Eltra 6kg$;ks$;-2.00$;693.11$;21$;0$;1$;74.31
00151$;737808$;03919$;Krajská nemocnice Liberec   2312$;0387$;Okna Iron 500ml industrial$;ks$;-2.00$;11.67$;21$;8$;10$;19.70
00151$;737808$;03919$;Krajská nemocnice Liberec   2312$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;4$;81.56
00151$;737808$;03919$;Krajská nemocnice Liberec   2312$;1356$;Šampon Primo 500ml Bøíza Clear$;ks$;-2.00$;13.40$;21$;15$;1$;2.90
00151$;737808$;03919$;Krajská nemocnice Liberec   2312$;1429$;Høeben PLOCHÝ rodinný závìs$;ks$;-2.00$;5.40$;21$;20$;10$;16.50
00151$;737808$;03919$;Krajská nemocnice Liberec   2312$;2021$;Vatové tyèinky 160ks Linteo náplò$;ks$;-2.00$;12.41$;21$;60$;3$;7.53
00151$;737808$;03919$;Krajská nemocnice Liberec   2312$;2173$;Krém na ruce Isolda 100ml šalvìj antibak$;ks$;-2.00$;16.91$;21$;25$;5$;13.45
00151$;737808$;03919$;Krajská nemocnice Liberec   2312$;2173$;Krém na ruce Isolda 100ml šalvìj antibak$;ks$;-2.00$;16.91$;21$;25$;5$;13.45
00151$;737808$;03919$;Krajská nemocnice Liberec   2312$;2259$;Høeben PLOCHÝ pánský$;ks$;-2.00$;4.15$;21$;20$;10$;13.30
00151$;737808$;03919$;Krajská nemocnice Liberec   2312$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;-2.00$;2.85$;21$;0$;40$;56.40
00151$;737808$;03919$;Krajská nemocnice Liberec   2312$;3089$;Návlek na obuv jednorázový 100ks nový$;bal$;-2.00$;72.51$;21$;20$;1$;22.16
00151$;737808$;03919$;Krajská nemocnice Liberec   2312$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;7$;102.69
00151$;737808$;03919$;Krajská nemocnice Liberec   2312$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;6$;88.02
00151$;737808$;03919$;Krajská nemocnice Liberec   2312$;4660$;Zubní pasta Rebi Dental 90g          /12$;ks$;-2.00$;11.50$;21$;144$;20$;79.60
00151$;737808$;03919$;Krajská nemocnice Liberec   2312$;4736$;WC závìs Kostka levandule 40g$;ks$;-2.00$;9.34$;21$;24$;5$;11.70
00151$;737808$;03919$;Krajská nemocnice Liberec   2312$;4788$;WC èistiè HIT 750ml Industrial$;ks$;-2.00$;17.47$;21$;12$;10$;62.50
00151$;737808$;03919$;Krajská nemocnice Liberec   2312$;5111$;Finish tablety 48ks  All in 1  Max$;ks$;-2.00$;189.15$;21$;5$;3$;273.99
00151$;737808$;03919$;Krajská nemocnice Liberec   2312$;5500$;Zubní kartáèek Rebi-Dental M46 støední$;ks$;-2.00$;8.49$;21$;12$;12$;51.72
00154$;737808$;03912$;Krajská nemocnice Liberec   2222$;0661$;Cleamen 102/202 1l osvìžovaè-neutralizát$;ks$;-2.00$;146.28$;21$;12$;2$;63.10
00154$;737808$;03912$;Krajská nemocnice Liberec   2222$;1356$;Šampon Primo 500ml Bøíza Clear$;ks$;-2.00$;13.40$;21$;15$;1$;2.90
00154$;737808$;03912$;Krajská nemocnice Liberec   2222$;1419$;Šampon Primo 500ml Kopøiva Clear$;ks$;-2.00$;13.40$;21$;15$;1$;2.90
00154$;737808$;03912$;Krajská nemocnice Liberec   2222$;1761$;Souprava smetáèek+lopatka 5220 EKO s gum$;ks$;-2.00$;38.11$;21$;24$;1$;5.48
00154$;737808$;03912$;Krajská nemocnice Liberec   2222$;3453$;Koš nášlapný +vložka 15L Goliáš hnìdý$;ks$;-2.00$;227.50$;21$;0$;1$;38.63
00154$;737808$;03912$;Krajská nemocnice Liberec   2222$;4132$;Vlhèené dìtské ubrousky Linteo 72ks$;ks$;-2.00$;17.01$;21$;24$;6$;18.66
00154$;737808$;03912$;Krajská nemocnice Liberec   2222$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;4$;58.68
00156$;737808$;03892$;Krajská nemocnice Liberec   2231$;0532$;Savo  1,2l original obyè$;ks$;-2.00$;30.46$;21$;6$;3$;21.21
00156$;737808$;03892$;Krajská nemocnice Liberec   2231$;0661$;Cleamen 102/202 1l osvìžovaè-neutralizát$;ks$;-2.00$;146.28$;21$;12$;1$;31.55
00156$;737808$;03892$;Krajská nemocnice Liberec   2231$;0802$;Holící pìna Windsor 200ml$;ks$;-2.00$;35.62$;21$;12$;2$;17.44
00156$;737808$;03892$;Krajská nemocnice Liberec   2231$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;1$;20.39
00156$;737808$;03892$;Krajská nemocnice Liberec   2231$;1208$;Mop NN bavlnìný prováz. jemný závit 160g$;ks$;-2.00$;31.58$;21$;50$;20$;82.00
00156$;737808$;03892$;Krajská nemocnice Liberec   2231$;1356$;Šampon Primo 500ml Bøíza Clear$;ks$;-2.00$;13.40$;21$;15$;3$;8.70
00156$;737808$;03892$;Krajská nemocnice Liberec   2231$;4628$;Møížka do pisoáru*Wave* Mango oranž$;ks$;-2.00$;77.10$;21$;100$;4$;122.40
00156$;737808$;03892$;Krajská nemocnice Liberec   2231$;2173$;Krém na ruce Isolda 100ml šalvìj antibak$;ks$;-2.00$;16.91$;21$;25$;3$;8.07
00156$;737808$;03892$;Krajská nemocnice Liberec   2231$;4132$;Vlhèené dìtské ubrousky Linteo 72ks$;ks$;-2.00$;17.01$;21$;24$;16$;49.76
00156$;737808$;03892$;Krajská nemocnice Liberec   2231$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;3$;44.01
00157$;737808$;03913$;Krajská nemocnice Liberec   2233$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;1$;5.94
00157$;737808$;03913$;Krajská nemocnice Liberec   2233$;0614$;\o\Leštìnka Real prach 300ml pozor 1ks$;ks$;-2.00$;31.27$;21$;0$;1$;8.12
00157$;737808$;03913$;Krajská nemocnice Liberec   2233$;1359$;Drátìnka nerez 15g  3ks$;bal$;-2.00$;14.97$;21$;250$;6$;48.42
00157$;737808$;03913$;Krajská nemocnice Liberec   2233$;2521$;Koš PVC 12L kulatý dìrovaný èerven.31x29$;ks$;-2.00$;39.81$;21$;24$;2$;19.82
00157$;737808$;03913$;Krajská nemocnice Liberec   2233$;1404$;Vlhèené ubrousky Pronto náb.25ks multifu$;ks$;-2.00$;83.49$;21$;12$;2$;62.78
00157$;737808$;03913$;Krajská nemocnice Liberec   2233$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;-2.00$;2.85$;21$;0$;10$;14.10
00157$;737808$;03913$;Krajská nemocnice Liberec   2233$;2984$;Fixinela 500ml$;ks$;-2.00$;28.21$;21$;21$;1$;10.02
00157$;737808$;03913$;Krajská nemocnice Liberec   2233$;5757$;Koupelny Krystal 750ml MR$;ks$;-2.00$;37.85$;21$;18$;3$;26.64
00158$;737808$;03914$;Krajská nemocnice Liberec   2242$;0532$;Savo  1,2l original obyè$;ks$;-2.00$;30.46$;21$;6$;3$;21.21
00158$;737808$;03914$;Krajská nemocnice Liberec   2242$;0955$;Písek tekutý REAL 600g jemný bílý/fialov$;ks$;-2.00$;31.54$;21$;20$;2$;22.80
00158$;737808$;03914$;Krajská nemocnice Liberec   2242$;1054$;Osvìžovaè spray Wind 300ml Jap.zahrada$;ks$;-2.00$;21.11$;21$;24$;2$;15.82
00158$;737808$;03914$;Krajská nemocnice Liberec   2242$;1871$;Rukavice igelitové jednoráz.100ks pánské$;bal$;-2.00$;16.89$;21$;100$;3$;25.47
00158$;737808$;03914$;Krajská nemocnice Liberec   2242$;4132$;Vlhèené dìtské ubrousky Linteo 72ks$;ks$;-2.00$;17.01$;21$;24$;2$;6.22
00158$;737808$;03914$;Krajská nemocnice Liberec   2242$;4788$;WC èistiè HIT 750ml Industrial$;ks$;-2.00$;17.47$;21$;12$;2$;12.50
00158$;737808$;03914$;Krajská nemocnice Liberec   2242$;4798$;Prášek Rex 4dávky Color$;ks$;-2.00$;22.50$;21$;20$;2$;15.64
00158$;737808$;03914$;Krajská nemocnice Liberec   2242$;4809$;Nádobí Jar 450ml Teatree sensitive$;ks$;-2.00$;23.84$;21$;21$;3$;18.57
00159$;737808$;03895$;Krajská nemocnice Liberec   2251$;1054$;Osvìžovaè spray Wind 300ml Jap.zahrada$;ks$;-2.00$;21.11$;21$;24$;3$;23.73
00159$;737808$;03895$;Krajská nemocnice Liberec   2251$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;-2.00$;2.85$;21$;0$;15$;21.15
00159$;737808$;03895$;Krajská nemocnice Liberec   2251$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;2$;29.34
00159$;737808$;03895$;Krajská nemocnice Liberec   2251$;4809$;Nádobí Jar 450ml Teatree sensitive$;ks$;-2.00$;23.84$;21$;21$;10$;61.90
00159$;737808$;03895$;Krajská nemocnice Liberec   2251$;5846$;Osvìžovaè spray Wind 300ml Oceán$;ks$;-2.00$;21.11$;21$;24$;3$;23.73
00160$;737808$;03920$;Krajská nemocnice Liberec   2322$;0178$;Finish prášek 2,5kg$;ks$;-2.00$;179.20$;21$;6$;2$;168.92
00160$;737808$;03920$;Krajská nemocnice Liberec   2322$;0607$;Utìrka UNI Petr 38x38cm 110g modrá$;ks$;-2.00$;3.81$;21$;440$;10$;16.90
00160$;737808$;03920$;Krajská nemocnice Liberec   2322$;0943$;Univerzal Krystal   5l modrý$;kan$;-2.00$;84.10$;21$;0$;1$;22.72
00160$;737808$;03920$;Krajská nemocnice Liberec   2322$;0999$;Utìrka UNI Petr 34x38cm 110g zelená$;ks$;-2.00$;3.81$;21$;500$;10$;16.90
00160$;737808$;03920$;Krajská nemocnice Liberec   2322$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;5$;101.95
00160$;737808$;03920$;Krajská nemocnice Liberec   2322$;1464$;Nádobí Lena Industrial 5kg$;kan$;-2.00$;51.98$;21$;0$;5$;79.90
00160$;737808$;03920$;Krajská nemocnice Liberec   2322$;1871$;Rukavice igelitové jednoráz.100ks pánské$;bal$;-2.00$;16.89$;21$;100$;5$;42.45
00160$;737808$;03920$;Krajská nemocnice Liberec   2322$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;-2.00$;2.85$;21$;0$;20$;28.20
00160$;737808$;03920$;Krajská nemocnice Liberec   2322$;2971$;Písek AVA na nádobí 550g PE$;ks$;-2.00$;24.11$;21$;12$;5$;28.15
00160$;737808$;03920$;Krajská nemocnice Liberec   2322$;4736$;WC závìs Kostka levandule 40g$;ks$;-2.00$;9.34$;21$;24$;10$;23.40
00160$;737808$;03920$;Krajská nemocnice Liberec   2322$;4798$;Prášek Rex 4dávky Color$;ks$;-2.00$;22.50$;21$;20$;10$;78.20
00160$;737808$;03920$;Krajská nemocnice Liberec   2322$;5757$;Koupelny Krystal 750ml MR$;ks$;-2.00$;37.85$;21$;18$;10$;88.80
00160$;737808$;03920$;Krajská nemocnice Liberec   2322$;5990$;Utìrka UNI Petr 38x38cm 110g rùžová$;ks$;-2.00$;3.81$;21$;440$;10$;16.90
00160$;737808$;03920$;Krajská nemocnice Liberec   2322$;5991$;Utìrka UNI Petr 38x38cm 110g žlutá$;ks$;-2.00$;3.81$;21$;440$;10$;16.90
00161$;737808$;03915$;Krajská nemocnice Liberec   2262$;0387$;Okna Iron 500ml industrial$;ks$;-2.00$;11.67$;21$;8$;2$;3.94
00161$;737808$;03915$;Krajská nemocnice Liberec   2262$;0405$;Žabka 400g zmìkèovaè$;ks$;-2.00$;20.31$;21$;15$;3$;10.65
00161$;737808$;03915$;Krajská nemocnice Liberec   2262$;0955$;Písek tekutý REAL 600g jemný bílý/fialov$;ks$;-2.00$;31.54$;21$;20$;6$;68.40
00161$;737808$;03915$;Krajská nemocnice Liberec   2262$;1303$;WC souprava 4322 bílá prumìr 85mm$;ks$;-2.00$;47.17$;21$;30$;3$;21.48
00161$;737808$;03915$;Krajská nemocnice Liberec   2262$;4736$;WC závìs Kostka levandule 40g$;ks$;-2.00$;9.34$;21$;24$;3$;7.02
00162$;737808$;03921$;Krajská nemocnice Liberec   2342$;0826$;Hadr na podlahu tkaný SOÒA 60x60cm$;ks$;-2.00$;19.47$;21$;50$;4$;20.96
00162$;737808$;03921$;Krajská nemocnice Liberec   2342$;0955$;Písek tekutý REAL 600g jemný bílý/fialov$;ks$;-2.00$;31.54$;21$;20$;3$;34.20
00162$;737808$;03921$;Krajská nemocnice Liberec   2342$;1356$;Šampon Primo 500ml Bøíza Clear$;ks$;-2.00$;13.40$;21$;15$;4$;11.60
00162$;737808$;03921$;Krajská nemocnice Liberec   2342$;1416$;Osvìžovaè spray Wind 300ml Citrus$;ks$;-2.00$;21.11$;21$;24$;2$;15.82
00162$;737808$;03921$;Krajská nemocnice Liberec   2342$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;3$;44.01
00162$;737808$;03921$;Krajská nemocnice Liberec   2342$;4809$;Nádobí Jar 450ml Teatree sensitive$;ks$;-2.00$;23.84$;21$;21$;3$;18.57
00162$;737808$;03921$;Krajská nemocnice Liberec   2342$;5111$;Finish tablety 48ks  All in 1  Max$;ks$;-2.00$;189.15$;21$;5$;2$;182.66
00162$;737808$;03921$;Krajská nemocnice Liberec   2342$;5757$;Koupelny Krystal 750ml MR$;ks$;-2.00$;37.85$;21$;18$;3$;26.64
00162$;737808$;03921$;Krajská nemocnice Liberec   2342$;5846$;Osvìžovaè spray Wind 300ml Oceán$;ks$;-2.00$;21.11$;21$;24$;2$;15.82
00162$;737808$;03921$;Krajská nemocnice Liberec   2342$;5991$;Utìrka UNI Petr 38x38cm 110g žlutá$;ks$;-2.00$;3.81$;21$;440$;20$;33.80
00163$;737808$;03922$;Krajská nemocnice Liberec   2351$;1054$;Osvìžovaè spray Wind 300ml Jap.zahrada$;ks$;-2.00$;21.11$;21$;24$;2$;15.82
00163$;737808$;03922$;Krajská nemocnice Liberec   2351$;4399$;Tekuté mýdlo 500ml Clear Body Aloe$;ks$;-2.00$;20.28$;21$;12$;5$;21.90
00163$;737808$;03922$;Krajská nemocnice Liberec   2351$;4809$;Nádobí Jar 450ml Teatree sensitive$;ks$;-2.00$;23.84$;21$;21$;2$;12.38
00164$;737808$;03916$;Krajská nemocnice Liberec   2271$;0288$;Prášek Eltra 6kg$;ks$;-2.00$;693.11$;21$;0$;1$;74.31
00164$;737808$;03916$;Krajská nemocnice Liberec   2271$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;5$;29.70
00164$;737808$;03916$;Krajská nemocnice Liberec   2271$;1056$;Tekuté mýdlo 5l Vakavo Love Herbal bílé$;kan$;-2.00$;75.10$;21$;0$;3$;61.17
00164$;737808$;03916$;Krajská nemocnice Liberec   2271$;2365$;Tekuté mýdlo 500ml Clear Body Oceán$;Ks$;-2.00$;20.28$;21$;12$;4$;17.52
00164$;737808$;03916$;Krajská nemocnice Liberec   2271$;2600$;Houbièka nádobí s drážkou po 1ks 10x7cm$;ks$;-2.00$;2.85$;21$;0$;10$;14.10
00164$;737808$;03916$;Krajská nemocnice Liberec   2271$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;10$;146.70
00164$;737808$;03916$;Krajská nemocnice Liberec   2271$;4399$;Tekuté mýdlo 500ml Clear Body Aloe$;ks$;-2.00$;20.28$;21$;12$;4$;17.52
00164$;737808$;03916$;Krajská nemocnice Liberec   2271$;4809$;Nádobí Jar 450ml Teatree sensitive$;ks$;-2.00$;23.84$;21$;21$;5$;30.95
00164$;737808$;03916$;Krajská nemocnice Liberec   2271$;5758$;Krystal Sanan 1l Klasik dezinf.bez vùnì$;ks$;-2.00$;24.01$;21$;12$;10$;70.80
00164$;737808$;03916$;Krajská nemocnice Liberec   2271$;5783$;Milit myèka èistiè 250ml$;ks$;-2.00$;46.50$;21$;14$;5$;72.90
00164$;737808$;03916$;Krajská nemocnice Liberec   2271$;5975$;GO proti plísni 500ml MR chlorový èistiè$;ks$;-2.00$;27.31$;21$;12$;10$;65.10
00165$;737808$;03758$;Krajská nemocnice Liberec   2352$;0203$;Milit myèka sùl 1,5kg$;ks$;-2.00$;38.90$;21$;8$;1$;19.03
00165$;737808$;03758$;Krajská nemocnice Liberec   2352$;0826$;Hadr na podlahu tkaný SOÒA 60x60cm$;ks$;-2.00$;19.47$;21$;50$;10$;52.40
00165$;737808$;03758$;Krajská nemocnice Liberec   2352$;2984$;Fixinela 500ml$;ks$;-2.00$;28.21$;21$;21$;3$;30.06
00165$;737808$;03758$;Krajská nemocnice Liberec   2352$;3089$;Návlek na obuv jednorázový 100ks nový$;bal$;-2.00$;72.51$;21$;20$;5$;110.80
00165$;737808$;03758$;Krajská nemocnice Liberec   2352$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;3$;44.01
00165$;737808$;03758$;Krajská nemocnice Liberec   2352$;4399$;Tekuté mýdlo 500ml Clear Body Aloe$;ks$;-2.00$;20.28$;21$;12$;5$;21.90
00165$;737808$;03758$;Krajská nemocnice Liberec   2352$;4809$;Nádobí Jar 450ml Teatree sensitive$;ks$;-2.00$;23.84$;21$;21$;2$;12.38
00165$;737808$;03758$;Krajská nemocnice Liberec   2352$;5975$;GO proti plísni 500ml MR chlorový èistiè$;ks$;-2.00$;27.31$;21$;12$;3$;19.53
00166$;737808$;05664$;Krajská nemocnice Liberec   2353$;0203$;Milit myèka sùl 1,5kg$;ks$;-2.00$;38.90$;21$;8$;1$;19.03
00166$;737808$;05664$;Krajská nemocnice Liberec   2353$;0288$;Prášek Eltra 6kg$;ks$;-2.00$;693.11$;21$;0$;2$;148.62
00166$;737808$;05664$;Krajská nemocnice Liberec   2353$;0351$;Nádobí Jar 450ml Citrón$;ks$;-2.00$;23.84$;21$;21$;6$;35.64
00166$;737808$;05664$;Krajská nemocnice Liberec   2353$;0802$;Holící pìna Windsor 200ml$;ks$;-2.00$;35.62$;21$;12$;10$;87.20
00166$;737808$;05664$;Krajská nemocnice Liberec   2353$;0955$;Písek tekutý REAL 600g jemný bílý/fialov$;ks$;-2.00$;31.54$;21$;20$;4$;45.60
00166$;737808$;05664$;Krajská nemocnice Liberec   2353$;1054$;Osvìžovaè spray Wind 300ml Jap.zahrada$;ks$;-2.00$;21.11$;21$;24$;10$;79.10
00166$;737808$;05664$;Krajská nemocnice Liberec   2353$;2365$;Tekuté mýdlo 500ml Clear Body Oceán$;Ks$;-2.00$;20.28$;21$;12$;3$;13.14
00166$;737808$;05664$;Krajská nemocnice Liberec   2353$;2984$;Fixinela 500ml$;ks$;-2.00$;28.21$;21$;21$;6$;60.12
00166$;737808$;05664$;Krajská nemocnice Liberec   2353$;4148$;Real gel chlorax 650g$;ks$;-2.00$;35.99$;21$;16$;6$;88.02
00166$;737808$;05664$;Krajská nemocnice Liberec   2353$;4399$;Tekuté mýdlo 500ml Clear Body Aloe$;ks$;-2.00$;20.28$;21$;12$;3$;13.14
00166$;737808$;05664$;Krajská nemocnice Liberec   2353$;5111$;Finish tablety 48ks  All in 1  Max$;ks$;-2.00$;189.15$;21$;5$;2$;182.66
